7.538183e+09	2.888802e+07	1.918460e+06	8.189385e+04	2.443383e+03	5.370198e+01	9.333484e-01	1.343888e-02	1.634632e-04	
3.476806e+09	3.331205e+07	4.226704e+06	3.263536e+05	1.710865e+04	6.503946e+02	1.936762e+01	4.745730e-01	9.749572e-03	
2.812572e+08	2.110141e+07	4.797296e+06	5.968145e+05	4.809719e+04	2.742080e+03	1.205375e+02	4.307529e+00	1.278964e-01	
-6.361029e+08	5.174115e+06	2.990163e+06	6.168124e+05	7.406996e+04	6.016992e+03	3.675718e+02	1.793045e+01	7.174220e-01	
-2.065952e+08	-2.711718e+06	6.038311e+05	3.473078e+05	6.784412e+04	7.954762e+03	6.664136e+02	4.322665e+01	2.254566e+00	
1.642523e+08	-2.259049e+06	-5.404374e+05	3.663214e+04	3.229285e+04	6.376470e+03	7.663377e+02	6.665965e+01	4.498414e+00	
9.980581e+07	2.333133e+05	-3.775188e+05	-8.987922e+04	-1.632950e+03	2.398259e+03	5.321272e+02	6.678321e+01	5.977695e+00	
-4.037082e+07	8.465611e+05	6.468593e+04	-4.791175e+04	-1.169483e+04	-6.949280e+02	1.416519e+02	3.904908e+01	5.169542e+00	
-4.000629e+07	1.517340e+05	1.547388e+05	1.488959e+04	-4.295205e+03	-1.194757e+03	-1.022402e+02	4.844482e+00	2.397177e+00	
6.954841e+06	-2.559376e+05	2.197994e+04	2.177496e+04	2.668642e+03	-2.472809e+02	-1.020805e+02	-1.140238e+01	-2.188449e-01	
1.143124e+07	-1.263835e+05	-4.831480e+04	9.115694e+02	2.426174e+03	3.527820e+02	-4.628723e+00	-7.423421e+00	-1.026850e+00	
-9.568718e+05	4.115853e+04	-2.113062e+04	-7.463142e+03	-2.168007e+02	2.074097e+02	3.654837e+01	1.171842e+00	-4.020667e-01	
-1.291478e+06	4.660643e+04	9.190704e+03	-2.378532e+03	-8.689740e+02	-6.260925e+01	1.368145e+01	3.162464e+00	2.461940e-01	
8.086124e+05	3.075874e+03	8.819123e+03	1.652094e+03	-1.350948e+02	-8.524824e+01	-8.572950e+00	5.397687e-01	2.672394e-01	
