8.128684e+09	2.898853e+07	1.980497e+06	8.397343e+04	2.496656e+03	5.453299e+01	9.473877e-01	1.358166e-02	1.668574e-04	
3.872523e+09	3.344764e+07	4.377887e+06	3.351784e+05	1.749425e+04	6.607790e+02	1.966476e+01	4.797440e-01	9.920057e-03	
4.817259e+08	2.123950e+07	5.009483e+06	6.150582e+05	4.925162e+04	2.788445e+03	1.224534e+02	4.356520e+00	1.302153e-01	
-5.281598e+08	5.318289e+06	3.201395e+06	6.406799e+05	7.606685e+04	6.129477e+03	3.737770e+02	1.814880e+01	7.311784e-01	
-1.160574e+08	-2.557161e+06	7.749454e+05	3.695925e+05	7.014108e+04	8.132446e+03	6.788899e+02	4.381233e+01	2.301493e+00	
2.492775e+08	-2.118028e+06	-4.107381e+05	5.275576e+04	3.416888e+04	6.576379e+03	7.836258e+02	6.772883e+01	4.604031e+00	
1.679074e+08	3.327543e+05	-2.751124e+05	-7.978441e+04	-4.926753e+02	2.566574e+03	5.496067e+02	6.820038e+01	6.146191e+00	
1.060240e+07	9.046568e+05	1.493973e+05	-4.144317e+04	-1.112536e+04	-5.853731e+02	1.550435e+02	4.045446e+01	5.366376e+00	
1.923293e+06	1.897880e+05	2.255437e+05	1.966460e+04	-3.997447e+03	-1.137443e+03	-9.415920e+01	5.887535e+00	2.565351e+00	
4.385824e+07	-2.221699e+05	8.166172e+04	2.567786e+04	2.868787e+03	-2.201923e+02	-9.801965e+01	-1.084509e+01	-1.192151e-01	
4.305045e+07	-9.460867e+04	2.900277e+03	4.136265e+03	2.582876e+03	3.686848e+02	-2.787141e+00	-7.229070e+00	-9.940258e-01	
2.571700e+07	6.833936e+04	2.352261e+04	-4.978406e+03	-8.719510e+01	2.207869e+02	3.746078e+01	1.222153e+00	-4.035261e-01	
2.180169e+07	6.732398e+04	4.882982e+04	-6.877459e+02	-7.632005e+02	-5.163343e+01	1.440075e+01	3.218338e+00	2.447521e-01	
2.117807e+07	1.747725e+04	4.461385e+04	2.756268e+03	-5.835641e+01	-7.843884e+01	-7.849137e+00	6.227386e-01	2.823580e-01	
1.716267e+07	4.576052e+02	3.316699e+04	1.995578e+03	2.864439e+02	3.576144e+00	-5.553431e+00	-8.894949e-01	6.028979e-02	
1.513255e+07	5.428017e+03	2.842497e+04	8.119236e+02	1.427329e+02	2.728599e+01	2.204416e+00	-3.525271e-01	-4.283409e-03	
1.461048e+07	1.161376e+04	2.756299e+04	5.963134e+02	3.698346e+01	7.738602e+00	2.714873e+00	2.356074e-01	6.081733e-02	
1.255829e+07	1.192942e+04	2.699424e+04	5.831865e+02	6.079250e+01	-1.261922e+00	5.373414e-01	1.300680e-01	8.805765e-02	
1.061692e+07	7.782440e+03	2.562042e+04	5.404125e+02	7.803909e+01	1.404696e+00	8.882787e-02	-7.684292e-02	6.610029e-02	
9.915894e+06	5.619577e+03	2.337624e+04	6.023965e+02	5.782265e+01	2.908367e+00	1.910131e-01	-7.570769e-02	5.590428e-02	
9.013360e+06	7.013098e+03	2.122165e+04	6.668097e+02	3.010117e+01	2.888650e+00	-1.382608e-01	-9.035844e-03	6.216274e-02	
7.809096e+06	7.448997e+03	1.972417e+04	6.214069e+02	1.343070e+01	2.539707e+00	-2.226220e-01	4.679594e-02	6.189760e-02	
7.135223e+06	5.343061e+03	1.845754e+04	4.967154e+02	1.266240e+01	1.172102e+00	8.055491e-02	9.823328e-02	5.474944e-02	
6.578607e+06	3.106753e+03	1.727277e+04	3.817943e+02	1.514930e+01	-8.554290e-02	2.172872e-01	1.045139e-01	4.949785e-02	
5.741291e+06	2.299628e+03	1.652839e+04	3.410561e+02	9.019819e+00	1.291449e-01	-1.805222e-02	5.056897e-02	4.558903e-02	
5.043648e+06	3.017617e+03	1.621790e+04	3.477711e+02	2.366667e+00	1.323180e+00	-2.992977e-01	-1.140509e-02	4.002935e-02	
4.513776e+06	4.235630e+03	1.588132e+04	3.297756e+02	4.706385e+00	1.573528e+00	-2.352850e-01	-3.269989e-02	3.412775e-02	
3.874523e+06	3.805071e+03	1.514468e+04	2.789572e+02	1.171105e+01	-5.065656e-01	1.649883e-01	-1.350853e-02	3.068600e-02	
3.358022e+06	1.491385e+03	1.407537e+04	2.348935e+02	1.723663e+01	-3.307218e+00	4.968646e-01	9.686461e-03	3.030661e-02	
3.155598e+06	5.019548e+01	1.312659e+04	2.134405e+02	2.065295e+01	-3.487911e+00	4.782173e-01	3.518842e-03	3.044390e-02	
2.967989e+06	8.904293e+02	1.257067e+04	2.100255e+02	2.218864e+01	-6.355189e-01	2.527722e-01	-2.285481e-02	2.811026e-02	
2.618693e+06	2.028735e+03	1.210773e+04	2.063890e+02	2.241674e+01	2.121586e+00	1.026441e-01	-2.894259e-02	2.377997e-02	
2.250381e+06	1.880873e+03	1.140071e+04	1.701053e+02	2.294858e+01	2.560137e+00	1.139938e-01	1.060500e-03	2.057265e-02	
1.925907e+06	1.514610e+03	1.065544e+04	1.113941e+02	2.453967e+01	1.578890e+00	1.783245e-01	3.751985e-02	1.988330e-02	
1.633783e+06	2.038767e+03	1.021751e+04	9.500616e+01	2.736430e+01	9.013347e-01	1.497745e-01	4.457755e-02	2.013265e-02	
1.422801e+06	2.640519e+03	1.000408e+04	1.402322e+02	3.070468e+01	8.710895e-01	3.575188e-04	1.930500e-02	1.920364e-02	
1.257376e+06	2.166669e+03	9.739434e+03	1.794744e+02	3.181229e+01	7.691037e-01	-1.256332e-01	-1.206813e-02	1.643261e-02	
1.052428e+06	9.198730e+02	9.365656e+03	1.600572e+02	2.952761e+01	1.468197e-01	-8.106615e-02	-2.505354e-02	1.280033e-02	
8.483373e+05	1.149836e+02	8.930164e+03	1.146073e+02	2.649481e+01	-5.148645e-01	7.690973e-02	-1.823443e-02	9.953732e-03	
6.998416e+05	2.776578e+02	8.409561e+03	9.779297e+01	2.365148e+01	-4.429771e-01	1.608803e-01	-5.114669e-03	8.759459e-03	
3.872523e+09	3.344764e+07	4.377887e+06	3.351784e+05	1.749425e+04	6.607790e+02	1.966476e+01	4.797440e-01	9.920057e-03	
1.852540e+09	3.942098e+07	9.758944e+06	1.343591e+06	1.229121e+05	8.022210e+03	4.087681e+02	1.696438e+01	5.938851e-01	
2.398724e+08	2.640191e+07	1.136343e+07	2.485627e+06	3.477068e+05	3.396668e+04	2.551582e+03	1.543261e+02	7.805859e+00	
-2.448111e+08	8.236017e+06	7.556197e+06	2.629454e+06	5.415294e+05	7.507440e+04	7.818052e+03	6.446449e+02	4.391572e+01	
-5.371336e+07	-1.731584e+06	2.162274e+06	1.572427e+06	5.072701e+05	1.005257e+05	1.428426e+04	1.562495e+03	1.386172e+02	
1.179327e+08	-2.290895e+06	-6.938889e+05	2.871112e+05	2.573997e+05	8.273753e+04	1.665109e+04	2.430392e+03	2.784238e+02	
7.959752e+07	1.188508e+05	-6.150635e+05	-2.925892e+05	8.377560e+03	3.406099e+04	1.191103e+04	2.472855e+03	3.739869e+02	
5.479378e+06	9.415477e+05	2.690256e+05	-1.762307e+05	-7.567684e+04	-5.528112e+03	3.630597e+03	1.500215e+03	3.300112e+02	
1.343165e+06	3.201770e+05	4.949561e+05	6.546331e+04	-3.094636e+04	-1.379319e+04	-1.796025e+03	2.563111e+02	1.618058e+02	
2.097989e+07	-1.629826e+05	2.184851e+05	1.034641e+05	1.811287e+04	-3.270322e+03	-2.091447e+03	-3.725819e+02	-3.246206e+00	
2.049118e+07	-1.042740e+05	3.204135e+04	2.366377e+04	1.880128e+04	4.218618e+03	-1.540820e+02	-2.685855e+02	-6.092185e+01	
1.231191e+07	5.955859e+04	5.464384e+04	-1.690816e+04	6.983176e+02	2.855401e+03	7.582016e+02	3.150532e+01	-2.834565e+01	
1.048644e+07	8.342836e+04	1.075175e+05	-3.939001e+03	-5.067833e+03	-4.382870e+02	3.340040e+02	1.141086e+02	1.069933e+01	
1.016557e+07	3.889535e+04	1.051178e+05	1.019576e+04	-7.589725e+02	-9.564787e+02	-1.409542e+02	2.732535e+01	1.388176e+01	
