2.635255e+07	7.762628e+04	1.081359e+03	1.006439e+01	6.825295e-02	2.610409e-02	2.491416e+10	
2.225419e+07	1.254657e+05	3.123561e+03	5.058871e+01	5.875654e-01	1.091978e-02	4.161672e+09	
1.650822e+07	1.529571e+05	5.748566e+03	1.374845e+02	2.325179e+00	3.525385e-02	1.347475e+09	
1.032946e+07	1.543751e+05	8.108243e+03	2.638906e+02	5.985086e+00	1.102507e-01	5.742833e+08	
4.879254e+06	1.326490e+05	9.460295e+03	4.017998e+02	1.166861e+01	2.625212e-01	3.017849e+08	
9.466694e+05	9.623482e+04	9.412258e+03	5.127106e+02	1.858162e+01	4.959357e-01	1.799230e+08	
-1.205565e+06	5.577403e+04	8.020826e+03	5.626305e+02	2.516006e+01	7.754779e-01	1.042698e+08	
-1.807681e+06	2.072352e+04	5.727502e+03	5.350802e+02	2.958164e+01	1.028450e+00	5.738758e+07	
-1.402477e+06	-3.063894e+03	3.170908e+03	4.369045e+02	3.044517e+01	1.166500e+00	3.231237e+07	
-6.054333e+05	-1.418736e+04	9.580469e+02	2.950005e+02	2.731936e+01	1.121027e+00	1.985134e+07	
1.001168e+05	-1.498339e+04	-5.179810e+02	1.459478e+02	2.092342e+01	8.758366e-01	1.396629e+07	
4.690867e+05	-9.805218e+03	-1.156154e+03	2.320861e+01	1.286941e+01	4.808418e-01	1.103382e+07	
4.887272e+05	-3.102846e+03	-1.112241e+03	-5.296529e+01	5.087617e+00	3.872296e-02	9.753959e+06	
2.930051e+05	1.989737e+03	-6.850301e+02	-7.950810e+01	-8.184737e-01	-3.309452e-01	9.457823e+06	
5.235350e+04	4.201867e+03	-1.818899e+02	-6.788834e+01	-4.032602e+00	-5.350621e-01	9.140800e+06	
-1.111236e+05	3.858328e+03	1.828670e+02	-3.700062e+01	-4.648517e+00	-5.394671e-01	8.523237e+06	
-1.574177e+05	2.138509e+03	3.280603e+02	-5.122568e+00	-3.457199e+00	-3.774024e-01	7.743179e+06	
-1.146193e+05	2.880118e+02	2.861362e+02	1.587629e+01	-1.534038e+00	-1.318325e-01	6.841704e+06	
-3.983032e+04	-9.009032e+02	1.487245e+02	2.246063e+01	1.818675e-01	9.929867e-02	5.840524e+06	
1.859843e+04	-1.230007e+03	8.841368e+00	1.777943e+01	1.157260e+00	2.395355e-01	4.768619e+06	
4.046737e+04	-9.371135e+02	-7.659724e+01	8.076412e+00	1.317115e+00	2.577674e-01	3.684315e+06	
3.212709e+04	-4.165940e+02	-9.584371e+01	-8.643392e-01	9.154593e-01	1.720549e-01	2.709278e+06	
1.232256e+04	1.522772e+01	-6.927410e+01	-5.841119e+00	3.243233e-01	3.502242e-02	1.876789e+06	
-2.738260e+03	2.239134e+02	-2.778811e+01	-6.541428e+00	-1.525377e-01	-9.071600e-02	1.174364e+06	
-7.037155e+03	2.352670e+02	4.801404e+00	-4.533786e+00	-3.746216e-01	-1.563876e-01	5.970479e+05	
-3.744226e+03	1.495423e+02	1.912713e+01	-1.844549e+00	-3.595899e-01	-1.418367e-01	1.526317e+05	
6.269191e+02	5.912278e+01	1.808412e+01	1.063950e-01	-2.144549e-01	-5.795619e-02	-1.606837e+05	
1.735877e+03	8.263608e+00	9.973778e+00	8.717127e-01	-5.498248e-02	6.149245e-02	-3.663016e+05	
-5.578424e+02	-3.646651e+00	2.155920e+00	7.486625e-01	4.726324e-02	1.738116e-01	-4.968818e+05	
-3.644772e+03	2.953906e+00	-1.945782e+00	3.005406e-01	7.714451e-02	2.415691e-01	-5.742355e+05	
-4.953144e+03	1.063963e+01	-2.493618e+00	-4.084619e-02	5.780967e-02	2.428707e-01	-6.110597e+05	
-3.800669e+03	1.359721e+01	-1.261398e+00	-1.303016e-01	2.283567e-02	1.756535e-01	-6.171453e+05	
-1.367666e+03	1.385087e+01	1.457626e-01	-4.725169e-02	-4.123675e-03	5.603631e-02	-5.983666e+05	
6.223856e+02	1.393322e+01	9.993404e-01	5.685390e-02	-1.558987e-02	-8.770329e-02	-5.590634e+05	
1.234231e+03	1.326538e+01	1.241722e+00	8.070570e-02	-1.563497e-02	-2.231831e-01	-5.037437e+05	
7.366636e+02	9.678757e+00	1.009356e+00	1.215070e-02	-1.179559e-02	-3.215935e-01	-4.370972e+05	
5.735825e+01	2.863747e+00	3.855225e-01	-9.979266e-02	-9.430610e-03	-3.632054e-01	-3.664080e+05	
-8.763768e+01	-4.104319e+00	-5.398180e-01	-1.935895e-01	-1.030786e-02	-3.399504e-01	-2.996962e+05	
3.156121e+02	-6.471431e+00	-1.529183e+00	-2.282242e-01	-1.389748e-02	-2.554101e-01	-2.432846e+05	
7.349266e+02	-1.114343e+00	-2.206815e+00	-1.914465e-01	-1.899449e-02	-1.231953e-01	-1.975290e+05	
2.225419e+07	1.254657e+05	3.123561e+03	5.058871e+01	5.875654e-01	1.091978e-02	4.161672e+09	
1.879924e+07	2.029324e+05	9.025744e+03	2.543372e+02	5.058848e+00	7.608940e-02	4.743832e+08	
1.395457e+07	2.477160e+05	1.662096e+04	6.914490e+02	2.002399e+01	4.331051e-01	1.152790e+08	
8.743548e+06	2.505331e+05	2.346530e+04	1.327861e+03	5.155943e+01	1.480546e+00	3.476866e+07	
4.144756e+06	2.159945e+05	2.741543e+04	2.023254e+03	1.005665e+02	3.655474e+00	1.578477e+07	
