-8.295298e+08	-6.515356e+06	
2.605618e+08	-5.605910e+06	
-2.437317e+07	2.311716e+06	
-3.014677e+07	6.235723e+06	
2.106466e+07	2.097131e+06	
-5.923820e+06	-1.618757e+06	
-5.274158e+05	-3.404901e+05	
-5.018740e+05	1.443488e+06	
4.194741e+05	1.899209e+05	
-2.427723e+05	-7.944846e+05	
-7.923561e+05	1.857542e+05	
-2.585561e+05	2.510291e+05	
4.530122e+05	-4.932278e+05	
1.084783e+05	-3.476548e+05	
-4.920711e+05	4.439812e+04	
-1.528745e+05	-7.288241e+04	
3.257333e+05	-3.195208e+05	
-1.430433e+04	-1.983510e+05	
-4.556499e+05	8.408848e+04	
-4.091391e+05	2.369095e+05	
-5.518501e+05	2.635640e+05	
-4.268912e+05	2.246310e+05	
8.331713e+04	3.871043e+04	
1.527001e+05	-1.983792e+05	
-1.829174e+05	2.478475e+05	
-2.175469e+05	8.943715e+05	
1.097264e+04	4.893824e+05	
1.252005e+05	-4.577399e+05	
1.832871e+05	-9.208363e+05	
