1.704915e+06	1.578204e+03	
1.608197e+06	3.842331e+03	
1.471460e+06	7.002023e+03	
1.303427e+06	1.080926e+04	
1.114553e+06	1.496935e+04	
9.160667e+05	1.916935e+04	
7.190247e+05	2.310631e+04	
5.334379e+05	2.651312e+04	
3.675468e+05	2.917981e+04	
2.273082e+05	3.096811e+04	
1.161319e+05	3.181837e+04	
3.487588e+04	3.174846e+04	
-1.792176e+04	3.084534e+04	
-4.561621e+04	2.925075e+04	
-5.289875e+04	2.714297e+04	
-4.517931e+04	2.471682e+04	
-2.798022e+04	2.216427e+04	
-6.403898e+03	1.965750e+04	
1.527780e+04	1.733608e+04	
3.388396e+04	1.529901e+04	
4.742712e+04	1.360200e+04	
5.506939e+04	1.225954e+04	
5.695965e+04	1.125096e+04	
5.398945e+04	1.052921e+04	
4.751004e+04	1.003093e+04	
3.905114e+04	9.686627e+03	
3.007571e+04	9.429635e+03	
2.179497e+04	9.203079e+03	
1.505611e+04	8.964378e+03	
1.030357e+04	8.687151e+03	
7.604642e+03	8.360776e+03	
6.723233e+03	7.988086e+03	
7.221687e+03	7.581820e+03	
8.570372e+03	7.160537e+03	
1.024739e+04	6.744595e+03	
1.181555e+04	6.352705e+03	
1.296957e+04	5.999401e+03	
1.355240e+04	5.693561e+03	
1.354450e+04	5.437987e+03	
1.303339e+04	5.229868e+03	
1.217258e+04	5.061914e+03	
1.113892e+04	4.923879e+03	
1.009569e+04	4.804205e+03	
9.166645e+03	4.691572e+03	
8.423099e+03	4.576175e+03	
7.883488e+03	4.450653e+03	
7.522905e+03	4.310604e+03	
7.288678e+03	4.154725e+03	
7.117812e+03	3.984625e+03	
6.952595e+03	3.804361e+03	
6.751727e+03	3.619796e+03	
6.495689e+03	3.437848e+03	
6.186453e+03	3.265690e+03	
5.842669e+03	3.109985e+03	
5.492212e+03	2.976187e+03	
5.164099e+03	2.867994e+03	
4.881592e+03	2.786964e+03	
4.657734e+03	2.732349e+03	
4.493839e+03	2.701163e+03	
4.380772e+03	2.688475e+03	
4.302298e+03	2.687914e+03	
4.239454e+03	2.692330e+03	
4.174843e+03	2.694552e+03	
4.095953e+03	2.688140e+03	
3.996910e+03	2.668064e+03	
3.878539e+03	2.631207e+03	
3.746942e+03	2.576642e+03	
