3.655831e+04	2.633540e+02	
3.534170e+04	6.408882e+02	
3.359965e+04	1.167149e+03	
3.141897e+04	1.800170e+03	
2.890579e+04	2.490168e+03	
2.617709e+04	3.184404e+03	
2.335222e+04	3.831980e+03	
2.054492e+04	4.388247e+03	
1.785613e+04	4.818389e+03	
1.536852e+04	5.099862e+03	
1.314272e+04	5.223504e+03	
1.121582e+04	5.193274e+03	
9.601763e+03	5.024752e+03	
8.293604e+03	4.742639e+03	
7.267203e+03	4.377606e+03	
6.485820e+03	3.962881e+03	
5.905124e+03	3.530958e+03	
5.478081e+03	3.110760e+03	
5.159292e+03	2.725509e+03	
4.908437e+03	2.391465e+03	
4.692635e+03	2.117527e+03	
4.487650e+03	1.905668e+03	
4.278037e+03	1.752008e+03	
4.056368e+03	1.648324e+03	
3.821811e+03	1.583762e+03	
3.578324e+03	1.546518e+03	
3.332732e+03	1.525292e+03	
3.092934e+03	1.510396e+03	
2.866411e+03	1.494431e+03	
2.659146e+03	1.472547e+03	
2.474999e+03	1.442317e+03	
2.315513e+03	1.403347e+03	
2.180073e+03	1.356706e+03	
2.066326e+03	1.304309e+03	
1.970748e+03	1.248347e+03	
1.889237e+03	1.190837e+03	
1.817669e+03	1.133330e+03	
1.752331e+03	1.076794e+03	
1.690208e+03	1.021639e+03	
1.629129e+03	9.678519e+02	
1.567770e+03	9.151900e+02	
1.505561e+03	8.633818e+02	
1.442527e+03	8.122959e+02	
1.379107e+03	7.620499e+02	
1.315973e+03	7.130457e+02	
1.253883e+03	6.659379e+02	
1.193564e+03	6.215481e+02	
1.135643e+03	5.807481e+02	
1.080608e+03	5.443370e+02	
1.028802e+03	5.129333e+02	
9.804278e+02	4.868979e+02	
9.355648e+02	4.662968e+02	
8.941830e+02	4.509025e+02	
8.561596e+02	4.402296e+02	
8.212905e+02	4.335933e+02	
7.893024e+02	4.301793e+02	
7.598660e+02	4.291145e+02	
7.326124e+02	4.295291e+02	
7.071534e+02	4.306061e+02	
6.831053e+02	4.316164e+02	
6.601132e+02	4.319412e+02	
6.378736e+02	4.310834e+02	
6.161521e+02	4.286743e+02	
5.947928e+02	4.244750e+02	
5.737193e+02	4.183768e+02	
5.529270e+02	4.103991e+02	
5.324668e+02	4.006832e+02	
5.124254e+02	3.894815e+02	
4.929029e+02	3.771391e+02	
4.739930e+02	3.640677e+02	
4.557673e+02	3.507131e+02	
4.382656e+02	3.375181e+02	
4.214945e+02	3.248851e+02	
4.054305e+02	3.131427e+02	
3.900300e+02	3.025209e+02	
3.752405e+02	2.931384e+02	
3.610135e+02	2.850034e+02	
3.473151e+02	2.780280e+02	
3.341328e+02	2.720533e+02	
3.214794e+02	2.668813e+02	
3.093905e+02	2.623084e+02	
2.979191e+02	2.581545e+02	
2.871266e+02	2.542843e+02	
2.770716e+02	2.506166e+02	
2.677987e+02	2.471222e+02	
2.593280e+02	2.438097e+02	
2.516470e+02	2.407053e+02	
2.447058e+02	2.378281e+02	
2.384156e+02	2.351689e+02	
2.326523e+02	2.326752e+02	
2.272630e+02	2.302470e+02	
2.220771e+02	2.277440e+02	
2.169191e+02	2.250037e+02	
2.116236e+02	2.218685e+02	
2.060499e+02	2.182148e+02	
2.000953e+02	2.139819e+02	
1.937051e+02	2.091925e+02	
1.868778e+02	2.039616e+02	
1.796659e+02	1.984916e+02	
1.721695e+02	1.930516e+02	
1.645254e+02	1.879447e+02	
1.568916e+02	1.834668e+02	
1.494287e+02	1.798625e+02	
1.422811e+02	1.772853e+02	
1.355606e+02	1.757683e+02	
1.293327e+02	1.752105e+02	
1.236107e+02	1.753808e+02	
1.183553e+02	1.759417e+02	
1.134822e+02	1.764883e+02	
1.088754e+02	1.765985e+02	
1.044054e+02	1.758877e+02	
9.994807e+01	1.740599e+02	
9.540410e+01	1.709486e+02	
9.071332e+01	1.665403e+02	
8.586373e+01	1.609789e+02	
8.089305e+01	1.545488e+02	
7.588269e+01	1.476393e+02	
7.094497e+01	1.406963e+02	
6.620566e+01	1.341663e+02	
6.178428e+01	1.284431e+02	
5.777541e+01	1.238213e+02	
5.423363e+01	1.204667e+02	
5.116468e+01	1.184038e+02	
4.852400e+01	1.175228e+02	
4.622310e+01	1.176050e+02	
4.414269e+01	1.183596e+02	
4.215057e+01	1.194673e+02	
4.012162e+01	1.206233e+02	
3.795675e+01	1.215724e+02	
3.559779e+01	1.221322e+02	
3.303618e+01	1.222007e+02	
3.031380e+01	1.217497e+02	
2.751604e+01	1.208055e+02	
2.475780e+01	1.194228e+02	
2.216473e+01	1.176573e+02	
1.985253e+01	1.155430e+02	
1.790735e+01	1.130804e+02	
1.637044e+01	1.102358e+02	
1.522952e+01	1.069554e+02	
1.441822e+01	1.031885e+02	
1.382392e+01	9.891751e+01	
1.330293e+01	9.418603e+01	
1.270098e+01	8.912064e+01	
1.187596e+01	8.393868e+01	
1.071972e+01	7.893945e+01	
9.175480e+00	7.447764e+01	
7.248422e+00	7.092134e+01	
5.007561e+00	6.860032e+01	
2.578502e+00	6.775209e+01	
1.278722e-01	6.847467e+01	
-2.158528e+00	7.069438e+01	
-4.100922e+00	7.415543e+01	
-5.550631e+00	7.843474e+01	
-6.411522e+00	8.298187e+01	
-6.654816e+00	8.718005e+01	
-6.325122e+00	9.042041e+01	
-5.536744e+00	9.217961e+01	
-4.460668e+00	9.208968e+01	
-3.303913e+00	8.998975e+01	
-2.283944e+00	8.595169e+01	
-1.601582e+00	8.027524e+01	
-1.415982e+00	7.345258e+01	
-1.825031e+00	6.610680e+01	
-2.853712e+00	5.891254e+01	
-4.451938e+00	5.250977e+01	
-6.502064e+00	4.742281e+01	
-8.834978e+00	4.399581e+01	
-1.125256e+01	4.235373e+01	
-1.355344e+01	4.239388e+01	
